id,name,genre,developers,publishers,releaseDates
1010,Kero Blaster,[],['Studio Pixel'],['Playism'],"{'Japan': 'Apr 11, 2017', 'NorthAmerica': 'Apr 11, 2017', 'Europe': 'Apr 11, 2017', 'Australia': 'Apr 11, 2017'}"
1011,Ketsui Deathtiny: Kizuna Jigoku Tachi,"[""Shoot 'em up""]","['Cave', 'M2']",['M2'],"{'Japan': 'Nov 29, 2018', 'NorthAmerica': 'Unreleased', 'Europe': 'Unreleased', 'Australia': 'Unreleased'}"
1012,Kholat,[],['Imgn Pro'],['Imgn Pro'],"{'Japan': 'Jun 9, 2015', 'NorthAmerica': 'Jun 9, 2015', 'Europe': 'Jun 9, 2015', 'Australia': 'Jun 9, 2015'}"
1013,Kick Off Revival,[],['Dino Dini'],['The Digital Lounge'],"{'Japan': 'Unreleased', 'NorthAmerica': 'Jun 24, 2016', 'Europe': 'Mar 7, 2017', 'Australia': 'Mar 7, 2017'}"
1014,KickBeat: Special Edition,[],['Zen Studios'],['Zen Studios'],"{'Japan': 'Unreleased', 'NorthAmerica': 'Sep 16, 2014', 'Europe': 'Sep 16, 2014', 'Australia': 'Sep 16, 2014'}"
1015,Killing Floor 2,[],['Tripwire Interactive'],['Iceberg Interactive'],"{'Japan': 'Unreleased', 'NorthAmerica': 'Nov 18, 2016', 'Europe': 'Nov 18, 2016', 'Australia': 'Nov 18, 2016'}"
1016,Killing Floor: Double Feature,[],['Tripwire Interactive'],['Tripwire Interactive'],"{'Japan': 'Unreleased', 'NorthAmerica': 'May 21, 2019', 'Europe': 'May 21, 2019', 'Australia': 'May 21, 2019'}"
1017,Kill la Kill: If,[],['A+ Games'],"['EU: PQube', 'WW: Arc System Works']","{'Japan': 'Jul 25, 2019', 'NorthAmerica': 'Jul 26, 2019', 'Europe': 'Jul 26, 2019', 'Australia': 'Jul 26, 2019'}"
1018,Killzone Shadow Fall,[],['Guerrilla Games'],['Sony Computer Entertainment'],"{'Japan': 'Feb 22, 2014', 'NorthAmerica': 'Nov 29, 2013', 'Europe': 'Nov 15, 2013', 'Australia': 'Nov 15, 2013'}"
1019,Kingmaker: Rise to the Throne,[],['Cordelia Games'],['Artifex Mundi'],"{'Japan': 'Unreleased', 'NorthAmerica': 'Dec 14, 2018', 'Europe': 'Dec 14, 2018', 'Australia': 'Dec 14, 2018'}"
1020,King Oddball,[],['10tons'],['10tons'],"{'Japan': 'Unreleased', 'NorthAmerica': 'Apr 1, 2014', 'Europe': 'Apr 8, 2014', 'Australia': 'Apr 8, 2014'}"
1021,The King of Fighters '97 Global Match,[],['SNK Playmore'],['SNK Playmore'],"{'Japan': 'Apr 3, 2018', 'NorthAmerica': 'Apr 3, 2018', 'Europe': 'Apr 3, 2018', 'Australia': 'Apr 3, 2018'}"
1022,The King of Fighters XIV,[],['SNK Playmore'],['SNK Playmore'],"{'Japan': 'Aug 25, 2016', 'NorthAmerica': 'Aug 26, 2016', 'Europe': 'Aug 23, 2016', 'Australia': 'Aug 23, 2016'}"
1023,Kings of Lorn: The Fall of Ebris,[],"['TeamKill Media', 'Micah Jones']",['TeamKill Media'],"{'Japan': 'Unreleased', 'NorthAmerica': 'Sep 9, 2019', 'Europe': 'Sep 9, 2019', 'Australia': 'Sep 9, 2019'}"
1024,Kingdom Come: Deliverance,[],['Warhorse Studios'],['Deep Silver'],"{'Japan': 'Jul 18, 2019', 'NorthAmerica': 'Feb 13, 2018', 'Europe': 'Feb 13, 2018', 'Australia': 'Feb 13, 2018'}"
1025,Kingdom Hearts HD 1.5 + 2.5 Remix,[],['Square'],['Square'],"{'Japan': 'Mar 9, 2017', 'NorthAmerica': 'Mar 31, 2017', 'Europe': 'Mar 28, 2017', 'Australia': 'Mar 28, 2017'}"
1026,Kingdom Hearts HD 2.8 Final Chapter Prologue,[],['Square Enix'],['Square Enix'],"{'Japan': 'Jan 12, 2017', 'NorthAmerica': 'Jan 24, 2017', 'Europe': 'Jan 24, 2017', 'Australia': 'Jan 24, 2017'}"
1027,Kingdom Hearts: The Story So Far,[],['Square Enix'],['Square Enix'],"{'Japan': 'Unreleased', 'NorthAmerica': 'Mar 29, 2019', 'Europe': 'Oct 30, 2018', 'Australia': 'Oct 30, 2018'}"
1028,Kingdom Hearts III,[],['Square Enix'],['Square Enix'],"{'Japan': 'Jan 25, 2019', 'NorthAmerica': 'Jan 29, 2019', 'Europe': 'Jan 29, 2019', 'Australia': 'Jan 29, 2019'}"
1029,Kingdom: New Lands,[],['Noio'],['Raw Fury'],"{'Japan': 'Jan 25, 2018', 'NorthAmerica': 'Jan 16, 2018', 'Europe': 'Jan 16, 2018', 'Australia': 'Jan 16, 2018'}"
1030,Kingdom: Two Crowns,[],['Noio'],['Raw Fury'],"{'Japan': 'Dec 12, 2018', 'NorthAmerica': 'Dec 11, 2018', 'Europe': 'Dec 12, 2018', 'Australia': 'Dec 12, 2018'}"
1031,King's Quest,[],['The Odd Gentlemen'],['Sierra Entertainment'],"{'Japan': 'Unreleased', 'NorthAmerica': 'Jul 28, 2015', 'Europe': 'Jul 28, 2015', 'Australia': 'Jul 28, 2015'}"
1032,Kitty Powers' Matchmaker,[],['Magic Notion'],['Stellar Entertainment'],"{'Japan': 'Unreleased', 'NorthAmerica': 'Feb 7, 2017', 'Europe': 'Feb 7, 2017', 'Australia': 'Feb 7, 2017'}"
1033,Klaus,[],['La Cosa Entertainment'],['La Cosa Entertainment'],"{'Japan': 'Unreleased', 'NorthAmerica': 'Jan 25, 2016', 'Europe': 'Jan 19, 2016', 'Australia': 'Jan 19, 2016'}"
1034,Knack,[],['SCE Japan Studio'],['Sony Computer Entertainment'],"{'Japan': 'Feb 22, 2014', 'NorthAmerica': 'Nov 29, 2013', 'Europe': 'Nov 15, 2013', 'Australia': 'Nov 15, 2013'}"
1035,Knack 2,[],['SCE Japan Studio'],['Sony Interactive Entertainment'],"{'Japan': 'Sep 28, 2017', 'NorthAmerica': 'Sep 5, 2017', 'Europe': 'Sep 5, 2017', 'Australia': 'Sep 5, 2017'}"
1036,Knights and Bikes,['Adventure'],['Foam Sword'],['Double Fine Productions'],"{'Japan': 'Unreleased', 'NorthAmerica': 'Aug 27, 2019', 'Europe': 'Aug 27, 2019', 'Australia': 'Aug 27, 2019'}"
1037,A Knight's Quest,['Action-adventure'],['Sky9 Games'],['Curve Digital'],"{'Japan': 'Unreleased', 'NorthAmerica': 'Oct 10, 2019', 'Europe': 'Oct 10, 2019', 'Australia': 'Oct 10, 2019'}"
1038,Knock Knock,[],['Ice-Pick Lodge'],['Ice-Pick Lodge'],"{'Japan': 'Unreleased', 'NorthAmerica': 'Sep 10, 2015', 'Europe': 'Sep 10, 2015', 'Australia': 'Sep 10, 2015'}"
1039,Knot,[],['Warlock Arts'],['Warlock Arts'],"{'Japan': 'Unreleased', 'NorthAmerica': 'Jul 19, 2016', 'Europe': 'Sep 13, 2016', 'Australia': 'Sep 13, 2016'}"
1040,Knowledge is Power,[],['Wish Studios'],['Sony Interactive Entertainment'],"{'Japan': 'Unreleased', 'NorthAmerica': 'Nov 22, 2017', 'Europe': 'Nov 22, 2017', 'Australia': 'Nov 22, 2017'}"
1041,Knowledge is Power: Decades,[],['Wish Studios'],['Sony Interactive Entertainment'],"{'Japan': 'Unreleased', 'NorthAmerica': 'Nov 14, 2018', 'Europe': 'Nov 14, 2018', 'Australia': 'Nov 14, 2018'}"
1042,Koi,[],['Dotoyou'],['Oasis Games'],"{'Japan': 'Apr 27, 2017', 'NorthAmerica': 'May 3, 2016', 'Europe': 'Apr 19, 2016', 'Australia': 'Apr 19, 2016'}"
1043,Koihime Enbu,[],['Yeti'],['BaseSon'],"{'Japan': 'Jan 28, 2016', 'NorthAmerica': 'Unreleased', 'Europe': 'Unreleased', 'Australia': 'Unreleased'}"
1044,Kona,[],['Parabole Studios'],['Parabole Studios'],"{'Japan': 'Unreleased', 'NorthAmerica': 'Mar 17, 2017', 'Europe': 'Mar 17, 2017', 'Australia': 'Mar 17, 2017'}"
1045,Kotodama: The 7 Mysteries of Fujisawa,['Visual novel'],"['Art Co., Ltd']",['PQube'],"{'Japan': 'Unreleased', 'NorthAmerica': 'May 31, 2019', 'Europe': 'Jun 4, 2019', 'Australia': 'Jun 4, 2019'}"
1046,Kromaia Omega,[],['Kraken Empire'],['Rising Star Games'],"{'Japan': 'Unreleased', 'NorthAmerica': 'Nov 10, 2015', 'Europe': 'Nov 10, 2015', 'Australia': 'Nov 10, 2015'}"
1047,Kunio-kun: The World Classics Collection,[],['Arc System Works'],['Arc System Works'],"{'Japan': 'Dec 20, 2018', 'NorthAmerica': 'Unreleased', 'Europe': 'Unreleased', 'Australia': 'Unreleased'}"
1048,Kwaidan: Azuma Manor Story,['Action-adventure'],['Gudouan'],['Mediascape'],"{'Japan': 'Jun 15, 2019', 'NorthAmerica': 'Dec 13, 2019', 'Europe': 'Dec 13, 2019', 'Australia': 'Dec 13, 2019'}"
1049,Labyrinth Life,[],['Matrix Software'],['D3 Publisher'],"{'Japan': 'Aug 1, 2019', 'NorthAmerica': 'Aug 1, 2019', 'Europe': 'Aug 1, 2019', 'Australia': 'Aug 1, 2019'}"
1050,Labyrinth of Galleria: Coven of Dusk,[],['Nippon Ichi Software'],['Nippon Ichi Software'],"{'Japan': '2020', 'NorthAmerica': 'Unreleased', 'Europe': 'Unreleased', 'Australia': 'Unreleased'}"
1051,Labyrinth of Refrain: Coven of Dusk,[],['Nippon Ichi Software'],['NIS America'],"{'Japan': 'Sep 28, 2017', 'NorthAmerica': 'Sep 21, 2018', 'Europe': 'Sep 18, 2018', 'Australia': 'Sep 18, 2018'}"
1052,LA Cops,[],['Modern Dream'],['Team17'],"{'Japan': 'Unreleased', 'NorthAmerica': 'Apr 22, 2015', 'Europe': 'Apr 21, 2015', 'Australia': 'Apr 21, 2015'}"
1053,L.A. Noire,['Action-adventure'],['Team Bondi'],['Rockstar Games'],"{'Japan': 'Nov 14, 2017', 'NorthAmerica': 'Nov 14, 2017', 'Europe': 'Nov 14, 2017', 'Australia': 'Nov 14, 2017'}"
1054,La-Mulana,[],"['GR3 Project', 'Nigoro']","['JP: Playism', 'WW: NIS America']","{'Japan': 'Jun 27, 2019', 'NorthAmerica': 'Mar 20, 2020', 'Europe': 'Mar 17, 2020', 'Australia': 'Mar 17, 2020'}"
1055,La-Mulana 2,[],"['GR3 Project', 'Nigoro']","['JP: Playism', 'WW: NIS America']","{'Japan': 'Jun 27, 2019', 'NorthAmerica': 'Mar 20, 2020', 'Europe': 'Mar 17, 2020', 'Australia': 'Mar 17, 2020'}"
1056,Langrisser I & II HD Remastered,['Tactical role-playing'],['Chara-Ani'],"['JP: Kadokawa Games', 'WW: NIS America']","{'Japan': 'Apr 18, 2019', 'NorthAmerica': 'Mar 13, 2020', 'Europe': 'Mar 10, 2020', 'Australia': 'Mar 10, 2020'}"
1057,Lapis x Labyrinth,[],['NIS America'],['NIS America'],"{'Japan': 'May 28, 2019', 'NorthAmerica': 'May 28, 2019', 'Europe': 'May 28, 2019', 'Australia': 'May 28, 2019'}"
1058,Lara Croft and the Temple of Osiris,[],['Crystal Dynamics'],['Square Enix'],"{'Japan': 'Dec 25, 2014', 'NorthAmerica': 'Dec 9, 2014', 'Europe': 'Dec 9, 2014', 'Australia': 'Dec 9, 2014'}"
1059,Lara Croft Go,[],['Square Enix Montréal'],['Square Enix'],"{'Japan': 'Unreleased', 'NorthAmerica': 'Dec 3, 2016', 'Europe': 'Dec 3, 2016', 'Australia': 'Dec 3, 2016'}"
1060,Laser League,[],['Roll7'],['505 Games'],"{'Japan': 'Unreleased', 'NorthAmerica': 'May 10, 2018', 'Europe': 'May 10, 2018', 'Australia': 'May 10, 2018'}"
1061,Laserlife,[],['Choice Provisions'],['Choice Provisions'],"{'Japan': 'Unreleased', 'NorthAmerica': 'Sep 22, 2015', 'Europe': 'Sep 22, 2015', 'Australia': 'Sep 22, 2015'}"
1062,The Last Blade 2,[],['Code Mystics'],['SNK Playmore'],"{'Japan': 'May 24, 2016', 'NorthAmerica': 'May 24, 2016', 'Europe': 'May 24, 2016', 'Australia': 'May 24, 2016'}"
1063,Last Day of June,[],['Ovosonico'],['505 Games'],"{'Japan': 'Nov 11, 2019', 'NorthAmerica': 'Aug 31, 2017', 'Europe': 'Aug 31, 2017', 'Australia': 'Aug 31, 2017'}"
1064,The Last Door,[],['Game Kitchen'],['Plug In Digital'],"{'Japan': 'Unreleased', 'NorthAmerica': 'May 23, 2019', 'Europe': 'May 23, 2019', 'Australia': 'May 23, 2019'}"
1065,The Last Guardian,[],"['GenDesign', 'SIE Japan']",['Sony Interactive Entertainment'],"{'Japan': 'Dec 6, 2016', 'NorthAmerica': 'Dec 7, 2016', 'Europe': 'Dec 6, 2016', 'Australia': 'Dec 6, 2016'}"
1066,The Last of Us Remastered,[],['Naughty Dog'],['Sony Computer Entertainment'],"{'Japan': 'Aug 21, 2014', 'NorthAmerica': 'Jul 30, 2014', 'Europe': 'Jul 29, 2014', 'Australia': 'Jul 29, 2014'}"
1067,The Last of Us: Left Behind,[],['Naughty Dog'],['Sony Computer Entertainment'],"{'Japan': 'May 12, 2015', 'NorthAmerica': 'May 12, 2015', 'Europe': 'May 12, 2015', 'Australia': 'May 12, 2015'}"
1068,The Last of Us Part II,[],['Naughty Dog'],['Sony Interactive Entertainment'],"{'Japan': 'May 29, 2020', 'NorthAmerica': 'May 29, 2020', 'Europe': 'May 29, 2020', 'Australia': 'May 29, 2020'}"
1069,Last Stop,[],['Variable State'],['Annapurna Interactive'],"{'Japan': '2020', 'NorthAmerica': '2020', 'Europe': '2020', 'Australia': '2020'}"
1070,The Last Tinker: City of Colors,[],['Loot Interactive'],['Unity Games'],"{'Japan': 'Unreleased', 'NorthAmerica': 'Aug 20, 2014', 'Europe': 'Aug 19, 2014', 'Australia': 'Aug 19, 2014'}"
1071,Late Shift,[],['CtrlMovies'],['Wales Interactive'],"{'Japan': 'Jun 20, 2019', 'NorthAmerica': 'Apr 18, 2017', 'Europe': 'Apr 18, 2017', 'Australia': 'Apr 18, 2017'}"
1072,LawBreakers,[],['Boss Key Productions'],['Nexon'],"{'Japan': 'Unreleased', 'NorthAmerica': 'Aug 8, 2017', 'Europe': 'Aug 8, 2017', 'Australia': 'Aug 8, 2017'}"
1073,Laws of Machine,[],['Badri Bebua'],['Badri Bebua'],"{'Japan': 'Unreleased', 'NorthAmerica': 'Oct 17, 2017', 'Europe': 'Oct 17, 2017', 'Australia': 'Oct 17, 2017'}"
1074,Layers of Fear,['Psychological horror'],['Bloober Team'],['Aspyr'],"{'Japan': 'Oct 13, 2016', 'NorthAmerica': 'Feb 16, 2016', 'Europe': 'Feb 16, 2016', 'Australia': 'Feb 16, 2016'}"
1075,Layers of Fear 2,[],['Bloober Team'],['Gun Media'],"{'Japan': 'Nov 21, 2019', 'NorthAmerica': 'May 28, 2019', 'Europe': 'May 28, 2019', 'Australia': 'May 28, 2019'}"
1076,League of Legends: Wild Rift,['Multiplayer online battle arena'],['Riot Games'],['Riot Games'],"{'Japan': '2020', 'NorthAmerica': '2020', 'Europe': '2020', 'Australia': '2020'}"
1077,Leap of Fate,[],['Clever Plays'],['Clever Plays'],"{'Japan': 'Jan 26, 2018', 'NorthAmerica': 'Unreleased', 'Europe': 'Jul 11, 2018', 'Australia': 'Jul 11, 2018'}"
1078,Leaving Lyndow,[],['Eastshade Studios'],['Eastshade Studios'],"{'Japan': 'Unreleased', 'NorthAmerica': 'Unreleased', 'Europe': 'Jul 27, 2017', 'Australia': 'Jul 27, 2017'}"
1079,Left Alive,[],['Square Enix'],['Square Enix'],"{'Japan': 'Feb 28, 2019', 'NorthAmerica': 'Mar 5, 2019', 'Europe': 'Mar 5, 2019', 'Australia': 'Mar 5, 2019'}"
1080,The Legend of Heroes: Ao no Kiseki,[],['Nihon Falcom'],['Nihon Falcom'],"{'Japan': '2020', 'NorthAmerica': 'Unreleased', 'Europe': 'Unreleased', 'Australia': 'Unreleased'}"
1081,The Legend of Heroes: Hajimari no Kiseki,[],['Nihon Falcom'],['Nihon Falcom'],"{'Japan': '2020', 'NorthAmerica': 'Unreleased', 'Europe': 'Unreleased', 'Australia': 'Unreleased'}"
1082,The Legend of Heroes: Trails of Cold Steel,[],['Nihon Falcom'],['Nihon Falcom'],"{'Japan': 'Mar 8, 2018', 'NorthAmerica': 'Mar 29, 2019', 'Europe': 'Mar 26, 2019', 'Australia': 'Mar 26, 2019'}"
1083,The Legend of Heroes: Trails of Cold Steel II,[],['Nihon Falcom'],['Nihon Falcom'],"{'Japan': 'Apr 26, 2018', 'NorthAmerica': 'Jun 7, 2019', 'Europe': 'Jun 4, 2019', 'Australia': 'Jun 4, 2019'}"
1084,The Legend of Heroes: Trails of Cold Steel III,[],['Nihon Falcom'],['Nihon Falcom'],"{'Japan': 'Sep 28, 2017', 'NorthAmerica': 'Oct 22, 2019', 'Europe': 'Oct 22, 2019', 'Australia': 'Oct 22, 2019'}"
1085,The Legend of Heroes: Trails of Cold Steel IV,[],['Nihon Falcom'],['Nihon Falcom'],"{'Japan': 'Sep 27, 2018', 'NorthAmerica': 'Unreleased', 'Europe': 'Unreleased', 'Australia': 'Unreleased'}"
1086,The Legend of Heroes: Zero no Kiseki,[],['Nihon Falcom'],['Nihon Falcom'],"{'Japan': '2020', 'NorthAmerica': 'Unreleased', 'Europe': 'Unreleased', 'Australia': 'Unreleased'}"
1087,Legend of Kay Anniversary,[],['Unit 4 Games'],['Nordic Games'],"{'Japan': 'Unreleased', 'NorthAmerica': 'Jul 28, 2015', 'Europe': 'Jul 28, 2015', 'Australia': 'Jul 28, 2015'}"
1088,The Legend of Korra,[],['PlatinumGames'],['Activision'],"{'Japan': 'Unreleased', 'NorthAmerica': 'Oct 22, 2014', 'Europe': 'Oct 22, 2014', 'Australia': 'Oct 22, 2014'}"
1089,Lego Batman 3: Beyond Gotham,[],['TT Games'],['WB Games'],"{'Japan': 'Apr 2, 2015', 'NorthAmerica': 'Nov 14, 2014', 'Europe': 'Nov 11, 2014', 'Australia': 'Nov 11, 2014'}"
1090,Lego City Undercover,[],['TT Games'],['WB Games'],"{'Japan': 'Jun 29, 2017', 'NorthAmerica': 'Apr 7, 2017', 'Europe': 'Apr 4, 2017', 'Australia': 'Apr 4, 2017'}"
1091,Lego DC Super-Villains,[],['TT Games'],['WB Games'],"{'Japan': 'Oct 25, 2018', 'NorthAmerica': 'Oct 19, 2018', 'Europe': 'Oct 16, 2018', 'Australia': 'Oct 16, 2018'}"
1092,Lego Dimensions,[],['TT Games'],['WB Games'],"{'Japan': 'Unreleased', 'NorthAmerica': 'Sep 29, 2015', 'Europe': 'Sep 27, 2015', 'Australia': 'Sep 27, 2015'}"
1093,Lego Harry Potter Collection,[],['TT Games'],['WB Games'],"{'Japan': 'Unreleased', 'NorthAmerica': 'Oct 21, 2016', 'Europe': 'Oct 18, 2016', 'Australia': 'Oct 18, 2016'}"
1094,Lego The Hobbit,[],['TT Games'],['WB Games'],"{'Japan': 'Unreleased', 'NorthAmerica': 'Apr 11, 2014', 'Europe': 'Apr 8, 2014', 'Australia': 'Apr 8, 2014'}"
1095,Lego Jurassic World,[],['TT Games'],['WB Games'],"{'Japan': 'Nov 5, 2015', 'NorthAmerica': 'Jun 2, 2015', 'Europe': 'Jun 12, 2015', 'Australia': 'Jun 12, 2015'}"
1096,Lego Marvel Super Heroes,[],['TT Games'],['WB Games'],"{'Japan': 'Jan 22, 2015', 'NorthAmerica': 'Nov 29, 2013', 'Europe': 'Nov 15, 2013', 'Australia': 'Nov 15, 2013'}"
1097,Lego Marvel Super Heroes 2,[],['TT Games'],['WB Games'],"{'Japan': 'Feb 1, 2018', 'NorthAmerica': 'Nov 14, 2017', 'Europe': 'Nov 14, 2017', 'Australia': 'Nov 14, 2017'}"
1098,Lego Marvel's Avengers,[],['TT Games'],['WB Games'],"{'Japan': 'Jan 16, 2016', 'NorthAmerica': 'Jan 16, 2016', 'Europe': 'Jan 16, 2016', 'Australia': 'Jan 16, 2016'}"
1099,Lego Movie Videogame,[],['TT Games'],['WB Games'],"{'Japan': 'Nov 6, 2014', 'NorthAmerica': 'Feb 7, 2014', 'Europe': 'Feb 7, 2014', 'Australia': 'Feb 7, 2014'}"
1100,Lego Movie Videogame 2,[],['TT Games'],['WB Games'],"{'Japan': 'Mar 28, 2019', 'NorthAmerica': 'Mar 1, 2019', 'Europe': 'Feb 26, 2019', 'Australia': 'Feb 26, 2019'}"
1101,Lego Ninjago Movie Video Game,[],['TT Games'],['WB Games'],"{'Japan': 'Sep 22, 2017', 'NorthAmerica': 'Sep 22, 2017', 'Europe': 'Sep 22, 2017', 'Australia': 'Sep 22, 2017'}"
1102,Lego Star Wars: The Force Awakens,[],['TT Games'],['WB Games'],"{'Japan': 'Oct 13, 2016', 'NorthAmerica': 'Jun 28, 2016', 'Europe': 'Jun 28, 2016', 'Australia': 'Jun 28, 2016'}"
1103,Lego Star Wars: The Skywalker Saga,[],['TT Games'],['WB Games'],"{'Japan': '2020', 'NorthAmerica': '2020', 'Europe': '2020', 'Australia': '2020'}"
1104,Lego Worlds,[],['TT Games'],['WB Games'],"{'Japan': 'Apr 6, 2017', 'NorthAmerica': 'Mar 4, 2017', 'Europe': 'Mar 7, 2017', 'Australia': 'Mar 7, 2017'}"
1105,Legrand Legacy: Tale of the Fatebounds,['Role-playing'],['Semisoft'],['Another Indie'],"{'Japan': 'Unreleased', 'NorthAmerica': 'Oct 3, 2019', 'Europe': 'Oct 3, 2019', 'Australia': 'Oct 3, 2019'}"
1106,Leo's Fortune: HD Edition,[],['Tilting Point'],['1337 & Senri'],"{'Japan': 'Unreleased', 'NorthAmerica': 'Sep 8, 2015', 'Europe': 'Sep 8, 2015', 'Australia': 'Sep 8, 2015'}"
1107,Lethal League,[],['Team Reptile'],['Team Reptile'],"{'Japan': 'May 10, 2017', 'NorthAmerica': 'May 10, 2017', 'Europe': 'May 9, 2017', 'Australia': 'May 9, 2017'}"
1108,Lethal League Blaze,[],['Team Reptile'],"['JP: Oizumi Amuzio', 'WW: Team Reptile']","{'Japan': 'Jul 12, 2019', 'NorthAmerica': 'Jul 12, 2019', 'Europe': 'Jul 12, 2019', 'Australia': 'Jul 12, 2019'}"
1109,Letter Quest: Grimm's Journey Remastered,[],['Bacon Bandit Games'],['Digerati'],"{'Japan': 'Unreleased', 'NorthAmerica': 'May 18, 2016', 'Europe': 'May 17, 2016', 'Australia': 'May 17, 2016'}"
1110,Let Them Come,[],['Tuatara Games'],['Versus Evil'],"{'Japan': 'Unreleased', 'NorthAmerica': 'Dec 8, 2017', 'Europe': 'Dec 8, 2017', 'Australia': 'Dec 8, 2017'}"
1111,Lichdom: Battlemage,[],['Xaviant'],['Maximum Games'],"{'Japan': 'Unreleased', 'NorthAmerica': 'Apr 22, 2016', 'Europe': 'Apr 19, 2016', 'Australia': 'Apr 19, 2016'}"
1112,Lichtspeer,[],['Lichthund'],['Lichthund'],"{'Japan': 'Unreleased', 'NorthAmerica': 'Sep 29, 2016', 'Europe': 'Sep 27, 2016', 'Australia': 'Sep 27, 2016'}"
1113,Life Goes On: Done to Death,[],['Infinite Monkeys Entertainment'],['Infinite Monkeys Entertainment'],"{'Japan': 'Aug 9, 2016', 'NorthAmerica': 'May 17, 2016', 'Europe': 'May 17, 2016', 'Australia': 'May 17, 2016'}"
1114,Life Is Strange,[],['Dontnod Entertainment'],['Square Enix'],"{'Japan': 'Mar 2, 2016', 'NorthAmerica': 'Jan 30, 2015', 'Europe': 'Jan 30, 2015', 'Australia': 'Jan 30, 2015'}"
1115,Life Is Strange 2,[],['Dontnod Entertainment'],['Square Enix'],"{'Japan': 'Unreleased', 'NorthAmerica': 'Sep 26, 2018', 'Europe': 'Sep 26, 2018', 'Australia': 'Sep 26, 2018'}"
1116,Life Is Strange: Before the Storm,[],['Deck Nine Games'],['Square Enix'],"{'Japan': 'Aug 31, 2017', 'NorthAmerica': 'Aug 31, 2017', 'Europe': 'Aug 31, 2017', 'Australia': 'Aug 31, 2017'}"
1117,Light Fairytale Episode 1,[],['neko.works'],['neko.works'],"{'Japan': 'Unreleased', 'NorthAmerica': 'Nov 26, 2019', 'Europe': 'Nov 5, 2019', 'Australia': 'Nov 5, 2019'}"
1118,Limbo,[],['Double Eleven'],['Playdead'],"{'Japan': 'Feb 24, 2015', 'NorthAmerica': 'Feb 24, 2015', 'Europe': 'Feb 24, 2015', 'Australia': 'Feb 24, 2015'}"
1119,Linelight,[],['My Dog Zorro'],['Brett Taylor Interactive'],"{'Japan': 'Unreleased', 'NorthAmerica': 'Jan 31, 2017', 'Europe': 'Jan 31, 2017', 'Australia': 'Jan 31, 2017'}"
1120,Lithium: Inmate 39,[],['CanuArts'],['CanuArts'],"{'Japan': 'Unreleased', 'NorthAmerica': 'May 31, 2017', 'Europe': 'Oct 25, 2016', 'Australia': 'Oct 25, 2016'}"
1121,The Little Acre,[],['Pewter Games'],['Curve Digital'],"{'Japan': 'Dec 13, 2016', 'NorthAmerica': 'Dec 13, 2016', 'Europe': 'Dec 13, 2016', 'Australia': 'Dec 13, 2016'}"
1122,LittleBigPlanet 3,[],['Sumo Digital'],['Sony Computer Entertainment'],"{'Japan': 'Dec 4, 2014', 'NorthAmerica': 'Nov 19, 2014', 'Europe': 'Nov 18, 2014', 'Australia': 'Nov 18, 2014'}"
1123,Little Nightmares,[],['Tarsier Studios'],['Bandai Namco Entertainment'],"{'Japan': 'Apr 28, 2017', 'NorthAmerica': 'Apr 28, 2017', 'Europe': 'Apr 28, 2017', 'Australia': 'Apr 28, 2017'}"
1124,Little Nightmares II,[],['Tarsier Studios'],['Bandai Namco Entertainment'],"{'Japan': '2020', 'NorthAmerica': '2020', 'Europe': '2020', 'Australia': '2020'}"
1125,Little Witch Academia: Chamber of Time,[],['A+ Games'],['Bandai Namco Entertainment'],"{'Japan': 'Nov 30, 2017', 'NorthAmerica': 'May 15, 2018', 'Europe': 'May 15, 2018', 'Australia': 'May 15, 2018'}"
1126,Livelock,[],['Tuque Games'],['Perfect World'],"{'Japan': 'Unreleased', 'NorthAmerica': 'Aug 31, 2016', 'Europe': 'Aug 2, 2016', 'Australia': 'Aug 2, 2016'}"
1127,Lock's Quest,['Real-time strategy'],['Digital Continue'],['THQ Nordic'],"{'Japan': 'Unreleased', 'NorthAmerica': 'May 30, 2017', 'Europe': 'May 30, 2017', 'Australia': 'May 30, 2017'}"
1128,LocoRoco Remastered,[],['SCE Japan Studio'],['Sony Interactive Entertainment'],"{'Japan': 'May 9, 2017', 'NorthAmerica': 'May 9, 2017', 'Europe': 'May 9, 2017', 'Australia': 'May 9, 2017'}"
1129,LocoRoco 2 Remastered,[],['SCE Japan Studio'],['Sony Interactive Entertainment'],"{'Japan': 'Dec 9, 2017', 'NorthAmerica': 'Dec 9, 2017', 'Europe': 'Dec 9, 2017', 'Australia': 'Dec 9, 2017'}"
1130,Lode Runner Legacy,[],['Tozai Games'],['Limited Games'],"{'Japan': 'Unreleased', 'NorthAmerica': '2020', 'Europe': '2020', 'Australia': '2020'}"
1131,Lonely Mountains: Downhill,[],['Megagon Industries'],['Thunderful Publishing'],"{'Japan': 'Unreleased', 'NorthAmerica': 'Oct 23, 2019', 'Europe': 'Oct 23, 2019', 'Australia': 'Oct 23, 2019'}"
1132,Lone Survivor: The Director's Cut,[],['Superflat Games'],['Superflat Games'],"{'Japan': 'Unreleased', 'NorthAmerica': 'Oct 14, 2014', 'Europe': 'Oct 15, 2014', 'Australia': 'Oct 15, 2014'}"
1133,The Long Dark,[],['Hinterland Studio'],['Hinterland Studio'],"{'Japan': 'Unreleased', 'NorthAmerica': 'Aug 1, 2017', 'Europe': 'Aug 1, 2017', 'Australia': 'Aug 1, 2017'}"
